ID;PRODUTO;CATEGORIA;PRECO;CUSTO;CUSTO_DOLAR;PESO_PRODUTO;PESO_CUBICO;ESTOQUE_ATUAL;ESTOQUE_MINIMO;INICIO_OFERTA;FIM_OFERTA;PRECO_OFERTA;MARCA;MODELO;REFERENCIA;GARANTIA;DISPONIBILIDADE;DESC_SIMPLES;VAZIO;ITENS_INCLUSOS;CARACTERISTICAS;MENSAGEM_ADICIONAL;DISPONIVEL;URL_PRODUTO;QUANTIDADE_VENDIDA;IMAGEM;VIDEO;EAN_GTIN_UPC;ALTURA;LARGURA;COMPRIMENTO;DATA_CADASTRO;IMAGEM 1;IMAGEM 2;IMAGEM 3;IMAGEM 4;IMAGEM 5;IMAGEM 6;IMAGEM 7;IMAGEM 8;IMAGEM 9;IMAGEM 10;IMAGEM 11;IMAGEM 12;IMAGEM 13;IMAGEM 14;IMAGEM 15;IMAGEM 16;CATEGORIA ADICIONAL 1;CATEGORIA ADICIONAL 2;CÓDIGO CATEGORIA ADICIONAL 1;CÓDIGO CATEGORIA ADICIONAL 2;GÊNERO;IDADE;DATA_ATIVACAO;DATA_DESATIVACAO;GRUPO_IMPOSTO_CODIGO;GRUPO_IMPOSTO_NOME;SELO_DESTAQUE;SELO_LANCAMENTO;SELO_ADICIONAL;SEO_TITULO;SEO_DESCRICAO_SIMPLIFICADA;SEO_PALAVRAS_CHAVES
187;Cropped Feminino, Crepe, Com Babado, Com bojo, Cores;Cropped;20;10;0;135;390;1;0;;;0;Ilha Modas e Utilidades;CASUAL;2215113999;30 dias após o recebimento do produto;Imediata;;;1 Cropped;gênero: feminino, idade: adulto,;Para o dia a dia e ocasiões especiais, confortável.;Não;http://www.ilhamodas.com/feminino/cropped/cropped-com-babado-nos-ombros;1;https://images.tcdn.com.br/img/img_prod/786759/cropped_crepe_babado_com_bojo_187_1_20200528121740.png;;;2;26;36;14/05/2020 18:18:14;https://images.tcdn.com.br/img/img_prod/786759/cropped_crepe_babado_com_bojo_187_1_20200528121740.png;https://images.tcdn.com.br/img/img_prod/786759/cropped_crepe_babado_com_bojo_187_2_20200528121740.png;https://images.tcdn.com.br/img/img_prod/786759/cropped_crepe_babado_com_bojo_187_3_20200528121740.png;;;;;;;;;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;19/09/2021;;;Não;Não;Não;;;
193;Cropped Feminino, Crepe, Com Botões, Com bojo, Cores;Cropped;20;10;0;135;390;2;0;;;0;Ilha Modas e Utilidades;CASUAL;2215114399;30 dias após o recebimento do produto;Imediata;;;1 Cropped;gênero: feminino, idade: adulto,;Para o dia a dia e ocasiões especiais, confortável.;Não;http://www.ilhamodas.com/feminino/cropped/cropped-de-alca-fina-cores;0;https://images.tcdn.com.br/img/img_prod/786759/cropped_crepe_com_botoes_com_bojo_193_1_20200528161639.png;;;2;26;36;14/05/2020 22:03:39;https://images.tcdn.com.br/img/img_prod/786759/cropped_crepe_com_botoes_com_bojo_193_1_20200528161639.png;https://images.tcdn.com.br/img/img_prod/786759/cropped_crepe_com_botoes_com_bojo_193_2_20200528161640.png;https://images.tcdn.com.br/img/img_prod/786759/cropped_crepe_com_botoes_com_bojo_193_3_20200528161640.png;;;;;;;;;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;19/09/2021;;;Não;Não;Não;;;
219;Cropped Feminino, Poliéster, Babado, Com bojo, Cores;Cropped;20;10;0;186;390;1;1;;;0;Ilha Modas e Utilidades;CASUAL;2215116499;30 dias após o recebimento do produto;Imediata;;;1 Cropped;gênero: feminino, idade: adulto,;Para o dia a dia e ocasiões especiais, confortável.;Não;http://www.ilhamodas.com/feminino/cropped/cropped-de-alca-com-babado;0;https://images.tcdn.com.br/img/img_prod/786759/cropped_suplex_babado_com_bojo_219_1_20200528180534.png;;;2;26;36;15/05/2020 13:49:32;https://images.tcdn.com.br/img/img_prod/786759/cropped_suplex_babado_com_bojo_219_1_20200528180534.png;https://images.tcdn.com.br/img/img_prod/786759/cropped_suplex_babado_com_bojo_219_2_20200528180535.png;;;;;;;;;;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;19/09/2021;;;Não;Não;Não;;;
279;Jardineira Algodão Infantil Menina Estampada;Jardineiras;20;10;0;135;390;2;0;;;0;Ilha Modas e Utilidades;CASUAL;8815119399;30 dias após o recebimento do produto;Imediata;;;1 Jardineira;gênero: feminino, idade: infantil,;Para o dia a dia, passeio e ocasiões especiais.;Não;http://www.ilhamodas.com/menina/jardineiras/jardineira-infantil-feminino-estampas;0;https://images.tcdn.com.br/img/img_prod/786759/jardineira_algodao_infantil_279_1_20200605085035.png;;;2;26;36;16/05/2020 16:10:16;https://images.tcdn.com.br/img/img_prod/786759/jardineira_algodao_infantil_279_1_20200605085035.png;https://images.tcdn.com.br/img/img_prod/786759/jardineira_algodao_infantil_279_2_20200605085036.png;https://images.tcdn.com.br/img/img_prod/786759/jardineira_algodao_infantil_279_3_20200605085036.png;https://images.tcdn.com.br/img/img_prod/786759/jardineira_algodao_infantil_279_4_20200605085037.png;;;;;;;;;;;;;INFANTIL > MENINA > Jardineiras;;111;;feminino;infantil;16/03/2021;19/09/2021;;;Sim;Não;Não;;;
43;Macacão Feminino Pantacourt, Crepe, Zíper na lateral, Listrado, Cores, Tamanhos;Macacões;34,99;25;0;360;390;1;1;;;0;Ilha Modas e Utilidades;CASUAL;1522113299;30 dias após o recebimento do produto;Imediata;;;1 macacão;gênero: feminino, idade: adulto,;Para o trabalho, dia a dia e também em situações especiais, excelente caimento.;Não;http://www.ilhamodas.com/feminino/macacao/macacao-listrado-cores;6;https://images.tcdn.com.br/img/img_prod/786759/macacao_pantacourt_listrado_cores_43_5_20200520180424.png;;;2;26;36;04/05/2020 11:31:39;https://images.tcdn.com.br/img/img_prod/786759/macacao_pantacourt_listrado_cores_43_5_20200520180424.png;https://images.tcdn.com.br/img/img_prod/786759/macacao_pantacourt_listrado_cores_43_4_20200520180424.png;https://images.tcdn.com.br/img/img_prod/786759/macacao_pantacourt_listrado_cores_43_6_20200520180424.png;https://images.tcdn.com.br/img/img_prod/786759/macacao_pantacourt_listrado_cores_43_1_20200520180423.png;https://images.tcdn.com.br/img/img_prod/786759/macacao_pantacourt_listrado_cores_43_2_20200520180423.png;https://images.tcdn.com.br/img/img_prod/786759/macacao_pantacourt_listrado_cores_43_3_20200520180423.png;https://images.tcdn.com.br/img/img_prod/786759/macacao_pantacourt_listrado_cores_43_7_20200520180424.png;https://images.tcdn.com.br/img/img_prod/786759/macacao_pantacourt_listrado_cores_43_8_20200520180425.png;https://images.tcdn.com.br/img/img_prod/786759/macacao_pantacourt_listrado_cores_43_9_20200520180425.png;https://images.tcdn.com.br/img/img_prod/786759/macacao_pantacourt_listrado_cores_43_10_20200520180425.png;https://images.tcdn.com.br/img/img_prod/786759/macacao_pantacourt_listrado_cores_43_11_20200520180426.png;https://images.tcdn.com.br/img/img_prod/786759/macacao_pantacourt_listrado_cores_43_12_20200520180426.png;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;19/09/2021;;;Sim;Não;Não;;;
73;Macaquinho Feminino, Crepe, Cores, Tamanhos;Macaquinhos;20;11;0;196;390;2;1;;;0;Ilha Modas e Utilidades;CASUAL;1915116899;30 dias após o recebimento do produto;Imediata;;;1 macaquinho;gênero: feminino, idade: adulto,;Excelente para situações especiais, com bojo.;Não;http://www.ilhamodas.com/feminino/macaquinho/macaquinho-em-crepe-curto-cores;1;https://images.tcdn.com.br/img/img_prod/786759/macaquinho_em_crepe_curto_cores_73_1_20200522095932.png;;;2;26;36;05/05/2020 17:48:38;https://images.tcdn.com.br/img/img_prod/786759/macaquinho_em_crepe_curto_cores_73_1_20200522095932.png;https://images.tcdn.com.br/img/img_prod/786759/macaquinho_em_crepe_curto_cores_73_2_20200522095932.png;https://images.tcdn.com.br/img/img_prod/786759/macaquinho_em_crepe_curto_cores_73_3_20200522095933.png;;;;;;;;;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;19/09/2021;;;Não;Não;Não;;;
227;Pijama Feminino, Baby Doll, Liganete, Estampado, Tamanhos;Pijamas;20;10;0;175;390;1;0;;;0;Ilha Modas e Utilidades;CASUAL;2415116899;30 dias após o recebimento do produto;Imediata;;;1 Conjunto de pijama ( Shorts + Blusinha);gênero: feminino, idade: adulto,;Material leve e confortável.;Não;http://www.ilhamodas.com/feminino/pijama/conjuntinho-de-pijama-cores;3;https://images.tcdn.com.br/img/img_prod/786759/baby_doll_liganete_227_1_20200528200456.png;;;2;26;36;15/05/2020 14:04:00;https://images.tcdn.com.br/img/img_prod/786759/baby_doll_liganete_227_1_20200528200456.png;https://images.tcdn.com.br/img/img_prod/786759/baby_doll_liganete_227_2_20200528200456.png;https://images.tcdn.com.br/img/img_prod/786759/baby_doll_liganete_227_3_20200528200457.png;https://images.tcdn.com.br/img/img_prod/786759/baby_doll_liganete_227_4_20200528200457.png;https://images.tcdn.com.br/img/img_prod/786759/baby_doll_liganete_227_5_20200528200457.png;;;;;;;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;19/09/2021;;;Não;Não;Não;;;
137;PRODUTO DE TESTE;MASCULINO;1;0;0;0;0;1;0;;;0;;;;;;;;;;;Não;http://www.ilhamodas.com/masculino/produto-de-teste;0;https://images.tcdn.com.br/img/img_prod/786759/produto_de_teste_137_1_b9ace3bd18f829e53074b6c8e439b169.png;;;0;0;0;10/05/2020 22:12:25;https://images.tcdn.com.br/img/img_prod/786759/produto_de_teste_137_1_b9ace3bd18f829e53074b6c8e439b169.png;https://images.tcdn.com.br/img/img_prod/786759/produto_de_teste_137_2_8262a1de7fe34ffec92b7e17209d5108.jpg;;;;;;;;;;;;;;;;;;;;;16/03/2021;19/09/2021;;;Não;Não;Não;;;
269;Regata Algodão Infantil Menino Estampada;Regatas;10;8;0;100;390;2;0;;;0;Ilha Modas e Utilidades;CASUAL;9215119999;30 dias após o recebimento do produto;Imediata;;;1 camiseta machão;gênero: masculino, idade: infantil,;Para o dia a dia e passeio.;Não;http://www.ilhamodas.com/menino/camisetas/camiseta-regata-machao-infantil;0;https://images.tcdn.com.br/img/img_prod/786759/regata_algodao_infantil_269_1_20200605085927.png;;;2;26;36;16/05/2020 14:10:56;https://images.tcdn.com.br/img/img_prod/786759/regata_algodao_infantil_269_1_20200605085927.png;https://images.tcdn.com.br/img/img_prod/786759/regata_algodao_infantil_269_2_20200605085927.png;https://images.tcdn.com.br/img/img_prod/786759/regata_algodao_infantil_269_3_20200605085928.png;;;;;;;;;;;;;;;;;;masculino;infantil;16/03/2021;19/09/2021;;;Não;Não;Não;;;
173;Regata Femina Fitness, Viscose, Comprida, Estampada, Cores;Regatas;20;8;0;156;390;1;0;;;0;Ilha Modas e Utilidades;FITNESS;1818113299;30 dias após o recebimento do produto;Imediata;;;1 Regata;gênero: feminino, idade: adulto,;Excelente para atividades física, para o dia a dia e passeio.;Não;http://www.ilhamodas.com/feminino/regata/regata-alca-grossa-tatiana-cores;3;https://images.tcdn.com.br/img/img_prod/786759/regata_fitness_comprida_173_1_20200528101007.png;;;2;26;36;14/05/2020 17:30:17;https://images.tcdn.com.br/img/img_prod/786759/regata_fitness_comprida_173_1_20200528101007.png;https://images.tcdn.com.br/img/img_prod/786759/regata_fitness_comprida_173_2_20200528101007.png;https://images.tcdn.com.br/img/img_prod/786759/regata_fitness_comprida_173_3_20200528101007.png;;;;;;;;;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;19/09/2021;;;Não;Não;Não;;;
153;Regata Feminina Fitness, Poliamida, Cores, Tamanhos;Regatas;20;10;0;110;390;5;0;;;0;Ilha Modas e Utilidades;FITNESS;1818110799;30 dias após o recebimento do produto;Imediata;;;1 Regata;gênero: feminino, idade: adulto,;Excelente para atividades física, para o dia a dia e passeio.;Não;http://www.ilhamodas.com/feminino/blusa/camiseta-treino;0;https://images.tcdn.com.br/img/img_prod/786759/regata_fitness_153_1_20200527180610.png;;;2;26;36;11/05/2020 14:54:55;https://images.tcdn.com.br/img/img_prod/786759/regata_fitness_153_1_20200527180610.png;https://images.tcdn.com.br/img/img_prod/786759/regata_fitness_153_2_20200527180610.png;https://images.tcdn.com.br/img/img_prod/786759/regata_fitness_153_3_20200527180610.png;https://images.tcdn.com.br/img/img_prod/786759/regata_fitness_153_4_20200527180611.png;https://images.tcdn.com.br/img/img_prod/786759/regata_fitness_153_5_20200527180611.png;https://images.tcdn.com.br/img/img_prod/786759/regata_fitness_153_6_20200527180611.png;;;;;;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;19/09/2021;;;Sim;Não;Não;;;
177;Regata Feminina Fitness, Viscose, Detalhe na lateral, Cores, Tamanhos;Regatas;20;10;0;115;390;2;0;;;0;Ilha Modas e Utilidades;FITNESS;1818113499;30 dias após o recebimento do produto;Imediata;;;1 Regata;gênero: feminino, idade: adulto,;Excelente para atividades física, para o dia a dia e passeio.;Não;http://www.ilhamodas.com/feminino/regata/regata-com-detalhe-na-lateral-estampas;0;https://images.tcdn.com.br/img/img_prod/786759/regata_fitness_detalhe_na_lateral_177_1_20200527182441.png;;;2;26;36;14/05/2020 17:40:21;https://images.tcdn.com.br/img/img_prod/786759/regata_fitness_detalhe_na_lateral_177_1_20200527182441.png;https://images.tcdn.com.br/img/img_prod/786759/regata_fitness_detalhe_na_lateral_177_2_20200527182442.png;https://images.tcdn.com.br/img/img_prod/786759/regata_fitness_detalhe_na_lateral_177_3_20200527182442.png;;;;;;;;;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;19/09/2021;;;Não;Não;Não;;;
171;Regata Feminina, Viscose, Alça fina, Cores, Tamanhos;Regatas;10;5;0;120;390;10;0;;;0;Ilha Modas e Utilidades;CASUAL;1815113199;30 dias após o recebimento do produto;Imediata;;;1 Regata;gênero: feminino, idade: adulto,;Para o dia a dia e passeio.;Não;http://www.ilhamodas.com/feminino/regata/regata-alca-fina-cores;1;https://images.tcdn.com.br/img/img_prod/786759/regata_alca_fina_171_1_20200527171318.png;;;2;26;36;14/05/2020 17:25:45;https://images.tcdn.com.br/img/img_prod/786759/regata_alca_fina_171_1_20200527171318.png;https://images.tcdn.com.br/img/img_prod/786759/regata_alca_fina_171_2_20200527171318.png;https://images.tcdn.com.br/img/img_prod/786759/regata_alca_fina_171_3_20200527171319.png;;;;;;;;;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;19/09/2021;;;Sim;Não;Não;;;
179;Regata Feminina, Viscose, Detalhe na frente e costas, Cores, Tamanhos;Regatas;20;10;0;115;390;2;0;;;0;Ilha Modas e Utilidades;CASUAL;1815113599;30 dias após o recebimento do produto;Imediata;;;1 Regata;gênero: feminino, idade: adulto,;Para o dia a dia e passeio.;Não;http://www.ilhamodas.com/feminino/regata/regata-com-detalhes-na-frente-e-costas;0;https://images.tcdn.com.br/img/img_prod/786759/regata_detalhe_na_frente_e_costas_179_1_20200527162627.png;;;2;26;36;14/05/2020 17:43:46;https://images.tcdn.com.br/img/img_prod/786759/regata_detalhe_na_frente_e_costas_179_1_20200527162627.png;https://images.tcdn.com.br/img/img_prod/786759/regata_detalhe_na_frente_e_costas_179_2_20200527162627.png;;;;;;;;;;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;19/09/2021;;;Não;Não;Não;;;
211;Saia Feminina com babado, Secretária, Crepe, Cores, Tamanhos;Saias;20;12;0;185;390;2;0;;;0;Ilha Modas e Utilidades;CASUAL;1415115299;30 dias após o recebimento do produto;Imediata;;;1 Saia;gênero: feminino, idade: adulto,;Para o trabalho, dia a dia e também para ocasiões especiais, elástico na cintura, ótimo caimento.;Não;http://www.ilhamodas.com/feminino/saia/saia-moda-evangelica-cores-;1;https://images.tcdn.com.br/img/img_prod/786759/saia_moda_evangelica_cores_211_1_20200515111143.png;;;2;26;36;15/05/2020 11:11:42;https://images.tcdn.com.br/img/img_prod/786759/saia_moda_evangelica_cores_211_1_20200515111143.png;https://images.tcdn.com.br/img/img_prod/786759/saia_moda_evangelica_cores_211_2_20200515111143.png;;;;;;;;;;;;;;;;;;;feminino;adulto;16/03/2021;19/09/2021;;;Não;Não;Não;;;
213;Saia Feminina Com babado, Secretária, Crepe, Cores, Tamanhos;Saias;20;12;0;210;390;5;0;;;0;Ilha Modas e Utilidades;CASUAL;1415115399;30 dias após o recebimento do produto;Imediata;;;1 Saia;gênero: feminino, idade: adulto,;Para o trabalho, dia a dia e também para ocasiões especiais, elástico na cintura, ótimo caimento.;Não;http://www.ilhamodas.com/feminino/saia/saia-moda-evangelica-com-relevo-cores;2;https://images.tcdn.com.br/img/img_prod/786759/saia_moda_evangelica_com_relevo_cores_213_1_20200515112040.png;;;2;26;36;15/05/2020 11:20:40;https://images.tcdn.com.br/img/img_prod/786759/saia_moda_evangelica_com_relevo_cores_213_1_20200515112040.png;https://images.tcdn.com.br/img/img_prod/786759/saia_moda_evangelica_com_relevo_cores_213_2_20200515112041.png;;;;;;;;;;;;;;;;;;;feminino;adulto;16/03/2021;19/09/2021;;;Sim;Não;Não;;;
217;Saia Longa Feminina Rodada, Crepe, Com cinto laço, Cores, Tamanhos;Saias;20;15;0;366;390;0;0;;;0;Ilha Modas e Utilidades;CASUAL;1415115699;30 dias após o recebimento do produto;Imediata;;;1 Saia;gênero: feminino, idade: adulto,;Para o trabalho, dia a dia e também para ocasiões especiais, elástico na cintura, ótimo caimento.;Não;http://www.ilhamodas.com/feminino/saia/saia-longa-com-cinto-laco-cores;14;https://images.tcdn.com.br/img/img_prod/786759/saia_longa_com_cinto_laco_cores_217_3_20200525100557.png;;;2;26;36;15/05/2020 12:31:29;https://images.tcdn.com.br/img/img_prod/786759/saia_longa_com_cinto_laco_cores_217_3_20200525100557.png;https://images.tcdn.com.br/img/img_prod/786759/saia_longa_com_cinto_laco_cores_217_4_20200525100557.png;;;;;;;;;;;;;;;;;;;feminino;adulto;16/03/2021;08/10/2021;;;Sim;Não;Não;;;
209;Saia Plus Size Feminina com babado, Crepe, Secretária, Cores;Saias;20;14;0;247;390;0;0;;;0;Ilha Modas e Utilidades;CASUAL;1415115199;30 dias após o recebimento do produto;Imediata;;;1 Saia;gênero: feminino, idade: adulto,;Para o trabalho, dia a dia e também para ocasiões especiais, elástico na cintura, ótimo caimento.;Sim;http://www.ilhamodas.com/feminino/saia/saia-moda-evangelica-cores;4;https://images.tcdn.com.br/img/img_prod/786759/saia_moda_evangelica_cores_209_1_20200515105532.png;;;2;26;36;15/05/2020 10:55:32;https://images.tcdn.com.br/img/img_prod/786759/saia_moda_evangelica_cores_209_1_20200515105532.png;https://images.tcdn.com.br/img/img_prod/786759/saia_moda_evangelica_cores_209_2_20200515105532.png;;;;;;;;;;;;;;;PLUS SIZE > Saias;;95;;feminino;adulto;27/09/2021;02/11/2021;;;Não;Não;Não;;;
283;Shorts Algodão Infantil Menina Estampado Com laço;Shorts;10;8;0;93;390;1;0;;;0;Ilha Modas e Utilidades;CASUAL;8215117299;30 dias após o recebimento do produto;Imediata;;;1 saia;gênero: feminino, idade: infantil,;Para o dia a dia, passeio e ocasiões especiais.;Não;http://www.ilhamodas.com/infantil/menina/shorts/shorts-feminino-infantil-florido-com-laco;0;https://images.tcdn.com.br/img/img_prod/786759/shorts_feminino_infantil_florido_com_laco_283_1_20200529175230.png;;;2;26;36;29/05/2020 17:52:30;https://images.tcdn.com.br/img/img_prod/786759/shorts_feminino_infantil_florido_com_laco_283_1_20200529175230.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_feminino_infantil_florido_com_laco_283_2_20200529175231.png;;;;;;;;;;;;;;;INFANTIL > MENINA;;99;;feminino;infantil;16/03/2021;19/09/2021;;;Sim;Não;Não;;;
93;Shorts Feminino Estampado, Crepe, Com bolso lateral, Cores, Tamanahos;Shorts;20;10;0;163;390;5;0;;;0;Ilha Modas e Utilidades;PRAIA;1624111099;30 dias após o recebimento do produto;Imediata;;;1 shorts;gênero: feminino, idade: adulto,;Para o dia a dia, passeio, praia, confortável e não precisa passar a ferro.;Sim;http://www.ilhamodas.com/feminino/shorts/shorts-em-crepe-cores;1;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_cores_93_1_20200525163406.png;;;2;26;36;06/05/2020 15:57:29;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_cores_93_1_20200525163406.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_cores_93_2_20200525163406.png;;;;;;;;;;;;;;;FEMININO;;3;;feminino;adulto;12/10/2021;19/09/2021;;;Não;Não;Não;;;
89;Shorts Feminino Estampado, Crepe, Com bolso lateral, Cores, Tamanhos;Shorts;20;10;0;163;390;1;0;;;0;Ilha Modas e Utilidades;PRAIA;1624110899;30 dias após o recebimento do produto;Imediata;;;1 shorts;gênero: feminino, idade: adulto,;Para o dia a dia, passeio, praia, confortável e não precisa passar a ferro.;Sim;http://www.ilhamodas.com/feminino/shorts/shorts-em-viscose-florido;5;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_florido_cores_89_1_20200525180917.png;;;2;26;36;06/05/2020 15:45:06;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_florido_cores_89_1_20200525180917.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_florido_cores_89_2_20200525180917.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_florido_cores_89_3_20200525180917.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_florido_cores_89_4_20200525180917.png;;;;;;;;;;;;;FEMININO;;3;;feminino;adulto;12/10/2021;19/09/2021;;;Sim;Não;Não;;;
91;Shorts Feminino Estampado, Crepe, Com bolso lateral, Cores, Tamanhos;Shorts;20;10;0;163;390;4;0;;;0;Ilha Modas e Utilidades;PRAIA;1624110999;30 dias após o recebimento do produto;Imediata;;;1 shorts;gênero: feminino, idade: adulto,;Para o dia a dia, passeio, praia, confortável e não precisa passar a ferro.;Sim;http://www.ilhamodas.com/feminino/shorts/shorts-em-crepe-abstrato;2;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_abstrato_91_1_20200525160337.png;;;2;26;36;06/05/2020 15:51:51;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_abstrato_91_1_20200525160337.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_abstrato_91_2_20200525160337.png;;;;;;;;;;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;05/03/2021;;;Não;Não;Não;;;
95;Shorts Feminino Estampado, Crepe, Com bolso lateral, Cores, Tamanhos;Shorts;20;10;0;163;390;3;0;;;0;Ilha Modas e Utilidades;PRAIA;1624111199;30 dias após o recebimento do produto;Imediata;;;1 shorts;gênero: feminino, idade: adulto,;Para o dia a dia, passeio, praia, confortável e não precisa passar a ferro.;Sim;http://www.ilhamodas.com/feminino/shorts/shorts-em-crepe-raizes;3;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_raizes_95_1_20200525171305.png;;;2;26;36;06/05/2020 16:43:18;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_raizes_95_1_20200525171305.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_raizes_95_2_20200525171306.png;;;;;;;;;;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;05/03/2021;;;Não;Não;Não;;;
97;Shorts Feminino Estampado, Crepe, Com bolso lateral, Cores, Tamanhos;Shorts;20;10;0;163;390;2;0;;;0;Ilha Modas e Utilidades;PRAIA;1624111299;30 dias após o recebimento do produto;Imediata;;;1 shorts;gênero: feminino, idade: adulto,;Para o dia a dia, passeio, praia, confortável e não precisa passar a ferro.;Sim;http://www.ilhamodas.com/feminino/shorts/shorts-em-crepe-flor;3;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_flor_97_1_20200525164657.png;;;2;26;36;06/05/2020 16:49:09;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_flor_97_1_20200525164657.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_flor_97_2_20200525164657.png;;;;;;;;;;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;05/03/2021;;;Não;Não;Não;;;
291;Shorts Feminino Fitness, Poliéster, Cores, Tamanhos;Shorts;20;11;0;150;390;1;0;;;0;Ilha Modas e Utilidades;FITNESS;1618121399;30 dias após o recebimento do produto;Imediata;;;1 shorts;gênero: feminino, idade: adulto,;Para o dia a dia, passeio e prática de atividades físicas.;Não;http://www.ilhamodas.com/feminino/shorts/shorts-tactel-com-bolso-lateral-cores;0;https://images.tcdn.com.br/img/img_prod/786759/shorts_tactel_com_bolso_lateral_cores_291_1_20200602180653.png;;;2;26;36;02/06/2020 18:06:53;https://images.tcdn.com.br/img/img_prod/786759/shorts_tactel_com_bolso_lateral_cores_291_1_20200602180653.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_tactel_com_bolso_lateral_cores_291_2_20200602180653.png;;;;;;;;;;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;19/09/2021;;;Não;Não;Não;;;
303;Shorts Feminino Fitness, Poliéster, Cores, Tamanhos;Shorts;10;8;0;150;390;3;0;;;0;Ilha Modas e Utilidades;FITNESS;1618122199;30 dias após o recebimento do produto;Imediata;;;1 shorts;gênero: feminino, idade: adulto,;Para o dia a dia, passeio e prática de atividades físicas.;Não;http://www.ilhamodas.com/feminino/shorts/shorts-suplex-modelo-fitness;4;https://images.tcdn.com.br/img/img_prod/786759/shorts_suplex_modelo_fitness_303_1_20200602223239.png;;;2;26;36;02/06/2020 22:32:39;https://images.tcdn.com.br/img/img_prod/786759/shorts_suplex_modelo_fitness_303_1_20200602223239.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_suplex_modelo_fitness_303_2_20200602223239.png;;;;;;;;;;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;19/09/2021;;;Sim;Não;Não;;;
295;Shorts Feminino Fitness, Poliéster, Detalhe lateral, Cores, Tamanhos;Shorts;20;11;0;121;390;2;0;;;0;Ilha Modas e Utilidades;FITNESS;1618121599;30 dias após o recebimento do produto;Imediata;;;1 shorts;gênero: feminino, idade: adulto,;Para o dia a dia, passeio e prática de atividades físicas.;Não;http://www.ilhamodas.com/feminino/shorts/shorts-de-treino-feminino-linha-conforto-cores;3;https://images.tcdn.com.br/img/img_prod/786759/shorts_de_treino_feminino_linha_conforto_cores_295_3_20200602213418.png;;;2;26;36;02/06/2020 21:34:17;https://images.tcdn.com.br/img/img_prod/786759/shorts_de_treino_feminino_linha_conforto_cores_295_3_20200602213418.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_de_treino_feminino_linha_conforto_cores_295_4_20200602213419.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_de_treino_feminino_linha_conforto_cores_295_1_20200602213418.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_de_treino_feminino_linha_conforto_cores_295_2_20200602213418.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_de_treino_feminino_linha_conforto_cores_295_5_20200602213419.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_de_treino_feminino_linha_conforto_cores_295_6_20200602213419.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_de_treino_feminino_linha_conforto_cores_295_7_20200602213420.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_de_treino_feminino_linha_conforto_cores_295_8_20200602213420.png;;;;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;19/09/2021;;;Não;Não;Não;;;
